J2005112117110525 010 372564 024 1412126 061 569708420V   511   2 69E OFF FUKUSHIMA PREF     32K
J2005112117132892 021 381530 130 1444062 082 33     27V   521   8327FAR E OFF NORTH HONSHU   16K
J2005112117150999 003 324717 009 1314004 016  84205305V   511   7279SOUTHERN OITA PREF       19K
J2005112117304747 010 335169 025 1352136 034 485908005V   511   5191CENTRAL WAKAYAMA PREF    17K
J2005112117330337 006 350838 016 1371807 021 422505005V   511   4161CENTRAL AICHI PREF       21K
J2005112117471573 020 381148 098 1443801 102 41     27V   521   8327FAR E OFF NORTH HONSHU   14K
J2005112117474495 004 341048 011 1350506 015  70306005V   511   5190NW WAKAYAMA PREF         18K
J2005112117535204 031 365024 097 1393151 1221528225514V   511   3 84NORTHERN TOCHIGI PREF    17K
J2005112117563318 009 414266 036 1393587 036 107720313V   511   1 18SW OFF HOKKAIDO          14K
J2005112117584177 005 323168 028 1322480 019 149820314V   511   7300HYUGANADA REGION         18K
J2005112118074262 009 384607 020 1413977 051 644707505V   511   2 66KINKAZAN REGION          23K
J2005112118074604 015 380223 066 1443589 078 35     28V   521   8327FAR E OFF NORTH HONSHU   15K
J2005112118112889 003 340942 009 1350300 021  47609703v   511   5190NW WAKAYAMA PREF          5K
J2005112118130187 006 371644 022 1385436 027  70309013V   511   4132MID NIIGATA PREF         20K
J2005112118160129 024 320496 048 1295418 083 1530147      511   7283W OFF AMAKUSA ISLAND      7K
J2005112118163546 011 354975 041 1405392 054 331409312V   511   3110NEAR CHOSHI CITY         20K
J2005112118193902 029 415989 171 1421052 098 5260394      511   1 30S OFF URAKAWA             8K
J2005112118240175 005 371652 019 1385432 023  67608113V   511   4132MID NIIGATA PREF         20K
J2005112118240679 007 371686 024 1385449 031  68109516V   511   4132MID NIIGATA PREF         20K
J2005112118241929 009 371649 027 1385402 037  71410212V   511   4132MID NIIGATA PREF         20K
J2005112118270361 003 344922 009 1345631 010 142304524V   511   5187SE HYOGO PREF            20K
J2005112118275759 003 344913 011 1345631 010 142504408V   511   5187SE HYOGO PREF            20K
J2005112118305661 003 344913 010 1345639 010 138104705V   511   5187SE HYOGO PREF            19K
J2005112118400894 006 394955 026 1405141 028  44005610v   511   2 48NORTHERN IWATE PREF       7K
J2005112118420188 012 355595 048 1410840 080 465217407v   511   3111E OFF IBARAKI PREF       12K
J2005112118423001 015 394207 033 1423666 075 311214815V   511   2 62E OFF IWATE PREF         24K
J2005112118492691 016 423256 049 1390673 077 234619418V   511   1 18SW OFF HOKKAIDO          23K
J2005112118502514 015 415375 036 1391255 072 123113913V   511   1 18SW OFF HOKKAIDO          12K
J2005112118522541 018 423202 053 1390679 087 235319420V   511   1 18SW OFF HOKKAIDO          26K
J2005112118591610 008 385086 022 1413720 040 694206508V   511   2 50NORTHERN MIYAGI PREF     28K
J2005112119040024 023 381773 121 1444364 101 39     28V   521   8327FAR E OFF NORTH HONSHU   12K
J2005112119092874 021 381237 089 1444626 107 35     26V   521   8327FAR E OFF NORTH HONSHU   15K
J2005112119125733 003 400511 014 1411105 017  60006309V   511   2 48NORTHERN IWATE PREF      20K
J2005112119155125 004 340349 008 1351235 016  76504706V   511   5190NW WAKAYAMA PREF         13K
J2005112119182535 017 360226 043 1395640 051 441115112V   511   3 88SW IBARAKI PREF          26K
J2005112119243675 008 320534 022 1295375 036 130416410v   511   7283W OFF AMAKUSA ISLAND     12K
J2005112119262306 009 395995 023 1414139 036 588707406V   511   2 48NORTHERN IWATE PREF      21K
J2005112119290625 009 392171 019 1421981 045 264008908V   511   2 62E OFF IWATE PREF         15K
J2005112119293529 022 382038 148 1444446 109 33     26v   521   8327FAR E OFF NORTH HONSHU   11K
J2005112119320643 013 360323 035 1395651 046 454312933V35d5112  3 88SW IBARAKI PREF          40K
J2005112119365637 020 360204 048 1395598 060 430318107V   511   3 88SW IBARAKI PREF          21K
J2005112119375475 020 414626 106 1444452 075 3366188      511   1 28SE OFF TOKACHI            7K
J2005112119385786 003 334650 014 1300596 010  93506606v   511   7281NW OFF KYUSHU            17K
J2005112119394686 002 345397 009 1345309 009 102703907V   511   5186SW HYOGO PREF            20K
J2005112119400624 006 333895 011 1301706 018  818063      511   7262CENTRAL FUKUOKA PREF      6K
J2005112119402950 016 360228 041 1395584 047 440914515V   511   3 88SW IBARAKI PREF          30K
J2005112119431152 007 414397 025 1393778 036  0     08v   521   1 18SW OFF HOKKAIDO          10K
J2005112119440009 011 413497 120 1441586 077 47     16V   521   1 28SE OFF TOKACHI           10K
J2005112119533860 004 335543 011 1334337 017  80308214V   511   6231TOKUSHIMA PREF           20K
J2005112119541875 019 322012 064 1350325 055 26     19V   521   6248S OFF KII PENINSULA      12K
J2005112119573686 004 325436 008 1304610 013 123705904V   511   7269NW KUMAMOTO PREF         14K
J2005112119581238 010 372414 015 1385436 040 126707208V   511   4132MID NIIGATA PREF         11K
J2005112119584098 005 333694 014 1322175 017 431304408V   511   6244IYONADA SETONAIKAI       22K
J2005112120010565 010 353234 021 1385708 029 238508415V   511   4152EASTERN YAMANASHI PREF   20K
J2005112120073400 014 313876 030 1314863 066 215316415V   511   7300HYUGANADA REGION         28K
J2005112120082704 007 362672 017 1375902 022 108308408V   511   4145NEAR MATSUSHIRO          20K
J2005112120134923 004 355580 014 1373623 014  97405202V   511   4148WESTERN NAGANO PREF      15K
J2005112120190500 003 354723 009 1362499 011 105206809V   511   4139SW GIFU PREF             20K
J2005112120203819 015 360165 036 1395578 044 429913208V   511   3 88SW IBARAKI PREF          21K
J2005112120281803 025 381377 127 1444441 121 27     28V   521   8327FAR E OFF NORTH HONSHU   17K
J2005112120400155 004 345676 012 1343837 011 161604004V   511   5186SW HYOGO PREF            20K
J2005112120451363 023 251955 077 1251563 093  40049225v   511   7293NEAR MIYAKOJIMA ISLAND    8K
J2005112120460892 010 314533 044 1291129 039  75920616V   511   7284SW OFF KYUSHU            19K
J2005112120530286 009 355457 023 1401451 029 433206910V   511   3 87SOUTHERN IBARAKI PREF    24K
J2005112121013658 019 431690 065 1460200 097 849413025V   511   1 27OFF NEMURO PENINSULA     36K
J2005112121081489 015 310001 047 1301490 0701566512124V   511   7275SATSUMA PENINSULA REGION 23K
J2005112121105387 002 330201 008 1302910 010  78404014V   511   7264NORTHERN ARIAKEKAI REG   24K
J2005112121143558 004 355641 011 1373753 013 103004705V   511   4148WESTERN NAGANO PREF      20K
J2005112121213862 013 360047 035 1410545 069 419113922V   511   3111E OFF IBARAKI PREF       35K
J2005112121244091 020 381821 080 1444394 102 55     35V   521   8327FAR E OFF NORTH HONSHU   18K
J2005112121275425 012 321068 029 1315937 048 210611410V   511   7300HYUGANADA REGION         22K
J2005112121325369 008 372251 020 1385592 031 107210110V   511   4132MID NIIGATA PREF         20K
J2005112121325571 021 330228 057 1415258 103 73     29V   521   8330E OFF HACHIJOJIMA ISLAND 17K
J2005112121415312 012 345177 030 1370155 045 386609903V   511   4162MIKAWA BAY REGION        17K
J2005112121442478 027 333777 376 1372055 293368     23V   521   5208SE OFF KII PENINSULA     36K
J2005112121491694 029 233823 137 1220424 154 77     29v   521   8311TAIWAN REGION             7K
J2005112121492036 003 350842 009 1353920 010 127004207V   511   5183MID KYOTO PREF           20K
J2005112121492312 012 372257 016 1385892 043  85215805V   511   4132MID NIIGATA PREF         12K
J2005112121494777 004 340442 011 1352158 011  75605501V   511   5189NE WAKAYAMA PREF         11K
J2005112121584862 003 340546 011 1350547 015  70505507V   511   5190NW WAKAYAMA PREF         20K
J2005112122010026 004 382480 016 1395576 018  95108511V   511   2 52NORTHERN YAMAGATA PREF   20K
J2005112122013550 004 382411 017 1395529 010  97103904v   571   2 52NORTHERN YAMAGATA PREF    4S
J2005112122023002 003 332445 008 1304832 011 104404910V   511   7262CENTRAL FUKUOKA PREF     22K
J2005112122071448 016 355445 041 1401555 057 450512610V   511   3 87SOUTHERN IBARAKI PREF    24K
J2005112122072850 010 335392 015 1345968 040  816094      511   5207S PART OF KII CHANNEL     6K
J2005112122080828 004 331124 010 1322692 011 357604017V   511   6235SW EHIME PREF            30K
J2005112122185223 006 333796 010 1302432 010  85308901v   511   7262CENTRAL FUKUOKA PREF      9K
J2005112122211965 018 422960 058 1404914 0771369715723V   511   1 14IBURI REGION             34K
J2005112122344345 044 332218 084 1414374 233 16     35V   521   8330E OFF HACHIJOJIMA ISLAND 43K
J2005112122355200 006 323611 015 1305064 014  957062-1V   511   7271SOUTHERN KUMAMOTO PREF    9K
J2005112122363432 006 323600 011 1305023 014  972052      511   7271SOUTHERN KUMAMOTO PREF    5K
J2005112122372643 004 370708 010 1392078 016  75207701V   511   2 54WESTERN FUKUSHIMA PREF   13K
J2005112122375779 009 323607 018 1305027 023  958086      511   7271SOUTHERN KUMAMOTO PREF    5K
J2005112122395223 017 352055 069 1392136 0801100413615V   511   3 97KANAGAWA PREF            29K
J2005112122422018 017 292388 062 1303993 091 71     22V   521   7296NEAR AMAMI-OSHIMA ISLAND  8K
J2005112122475818 005 340673 011 1350681 023  71004805V   511   5190NW WAKAYAMA PREF         17K
J2005112122482314 002 342745 008 1314233 009  74205209V   511   6225SW SHIMANE PREF          20K
J2005112122485654 014 360220 035 1395648 041 418912504V   511   3 88SW IBARAKI PREF          14K
J2005112122494515 027 230967 101 1240064 106 38     33V   521   7290NEAR ISHIGAKIJIMA ISLAND 10K
J2005112123040635 025 430849 246 1465330 157 552040018V   571   1 26E OFF HOKKAIDO            6S
J2005112123090956 026 243391 088 1235550 052 136722716v   511   7290NEAR ISHIGAKIJIMA ISLAND  6K
J2005112123151574 016 404385 044 1390990 058 107020116V   511   2 59W OFF AOMORI PREF        17K
J2005112123202577 014 371335 046 1383549 046 120523611V   511   4132MID NIIGATA PREF         20K
J2005112123234324 025 230885 095 1235874 097 43     33v   521   7290NEAR ISHIGAKIJIMA ISLAND 10K
J2005112123340077 002 351188 007 1330584 007  47303903V   511   6222WESTERN TOTTORI PREF     15K
J2005112123355866 002 325458 012 1320844 008 114109113V   511   6245BUNGO CHANNEL            30K
J2005112123475238 013 363555 033 1410058 089 448314416V   511   3111E OFF IBARAKI PREF       29K
J2005112123534575 008 335950 020 1345741 031  73516111V   511   5206N PART OF KII CHANNEL    14K
J2005112123544210 005 350462 013 1381751 016 113905002V   511   4157CENTRAL SHIZUOKA PREF    15K
J2005112123550702 008 332054 025 1354356 020 236705108V   511   6248S OFF KII PENINSULA      15K
J2005112123551239 003 340209 009 1351509 015  41207201v   511   5190NW WAKAYAMA PREF          9K
J2005112200085647 019 381667 089 1444207 091 35     28V   521   8327FAR E OFF NORTH HONSHU   17K
J2005112200194645 004 341200 012 1352002 017  53409806V   511   5190NW WAKAYAMA PREF         20K
J2005112200205125 009 332725 029 1354183 019 225204802V   511   5192SOUTHERN WAKAYAMA PREF   13K
J2005112200212771 024 381036 091 1444560 124 57     32V   521   8327FAR E OFF NORTH HONSHU   21K
J2005112200242178 021 381024 083 1444624 109 57     38V   521   8327FAR E OFF NORTH HONSHU   19K
J2005112200311411 005 333700 014 1302432 017  67014701v   511   7262CENTRAL FUKUOKA PREF     16K
J2005112200332756 007 345396 017 1364447 017 369207021V   511   5209ISE BAY REGION           38K
J2005112200332808 012 390762 030 1422805 064 332015511V   511   2 62E OFF IWATE PREF         16K
J2005112200361974 017 341480 029 1351036 026  631186      571   5190NW WAKAYAMA PREF          5S
J2005112200362486 003 341163 011 1350974 017  424035-1v   511   5190NW WAKAYAMA PREF          8K
J2005112200363180 013 305683 036 1302023 0671456911260D60V5113  7298NEAR TANEGASHIMA ISLAND  34K
J2005112200374753 020 400376 048 1385292 079 1062282      511   2 58W OFF AKITA PREF         13K
J2005112200482791 004 333740 011 1302406 012  75809303v   511   7262CENTRAL FUKUOKA PREF     17K
J2005112200493314 002 371338 008 1392935 010  98004912V   511   2 54WESTERN FUKUSHIMA PREF   20K
J2005112200580936 003 323774 006 1314159 015 142904010V   511   7278NORTHERN MIYAZAKI PREF   25K
J2005112201051594 021 381268 106 1443537 106 35     27V   521   8327FAR E OFF NORTH HONSHU   16K
J2005112201063820 003 315883 011 1302146 012  175034-5v   511   7273NW KAGOSHIMA PREF         6K
J2005112201183578 014 360251 036 1395607 045 441813213V   511   3 88SW IBARAKI PREF          26K
J2005112201315349 019 375462 060 1391480 0761547816120V   511   4131NE NIIGATA PREF          23K
J2005112201405652 006 323120 019 1303475 015 141509502V   511   7271SOUTHERN KUMAMOTO PREF   14K
J2005112201452305 005 434476 020 1444374 028  0     15V   521   1  5SHIRETOKO PENINSULA REG  18K
J2005112201471143 003 361000 008 1380219 010  89803703V   511   4147CENTRAL NAGANO PREF      14K
J2005112201504451 003 371328 010 1392942 013 105905604V   511   2 54WESTERN FUKUSHIMA PREF   17K
J2005112202023805 071 461820 412 1433029 575402           571   8322SOUTH SAKHALIN            9S
J2005112202025486 011 364708 141 1372092 168261     29V   521   4134TOYAMA PREF              21K
J2005112202052776 008 370344 016 1393833 028  70612205V   511   2 54WESTERN FUKUSHIMA PREF   12K
J2005112202064246 012 424990 045 1445539 056 451210020V   511   1 27OFF NEMURO PENINSULA     33K
J2005112202081947 026 424666 105 1445703 105 451015615v   511   1 27OFF NEMURO PENINSULA     15K
J2005112202114538 005 334420 014 1301013 015 1369037      511   7281NW OFF KYUSHU            10K
J2005112202143346 004 323548 013 1320010 019 326005413V   511   7300HYUGANADA REGION         26K
J2005112202174963 012 313348 012 1301607 019  25518313V   511   7275SATSUMA PENINSULA REGION 28K
J2005112202222524 006 351701 018 1372594 021 473305518V   511   4140SE GIFU PREF             34K
J2005112202261061 005 320482 015 1295345 026 114213009V   511   7283W OFF AMAKUSA ISLAND     15K
J2005112202292675 015 305683 044 1302030 0751465812327V   511   7298NEAR TANEGASHIMA ISLAND  31K
J2005112202334389 002 335110 013 1345912 010 103909109V   511   5207S PART OF KII CHANNEL    20K
J2005112202372112 003 350839 009 1353907 010 126704309V   511   5183MID KYOTO PREF           20K
J2005112202405196 027 414859 093 1434041 144 300725210v   511   1 29SE OFF ERIMOMISAKI       12K
J2005112202405208 013 362033 027 1405095 064 401310607V   511   3111E OFF IBARAKI PREF       18K
J2005112202412807 023 241994 157 1233609 075 473119814v   511   7290NEAR ISHIGAKIJIMA ISLAND  6K
J2005112202424682 005 323565 019 1320729 019 279209410V   511   7300HYUGANADA REGION         22K
J2005112202442012 004 350838 010 1353909 011 131504303V   511   5183MID KYOTO PREF           20K
J2005112202443921 023 381969 096 1444522 118 51     31V   521   8327FAR E OFF NORTH HONSHU   18K
J2005112202475951 035 431181 273 1463326 183 537230316v   511   1 27OFF NEMURO PENINSULA      9K
J2005112202561813 027 351638 087 1392846 126 997121413V   511   3 99SAGAMI BAY REGION        25K
J2005112202584172 003 353137 010 1361634 009  99505314V   511   5197SHIGA GIFU BORDER REGION 20K
J2005112203003402 005 372025 010 1385823 023  95806012V   511   4132MID NIIGATA PREF         20K
J2005112203022488 013 385246 041 1413092 097 982910512V   511   2 50NORTHERN MIYAGI PREF     22K
J2005112203041449 024 381364 150 1443583 099 31     27v   521   8327FAR E OFF NORTH HONSHU   15K
J2005112203042766 018 381175 081 1443636 082 37     31V   521   8327FAR E OFF NORTH HONSHU   19K
J2005112203061684 020 300110 147 1392260 247443     49V   521   8331NEAR TORISHIMA IS        27K
J2005112203122605 011 304149 026 1305194 045 533909215V   511   7298NEAR TANEGASHIMA ISLAND  20K
J2005112203135912 003 363782 010 1392511 013  70005705V   511   3 83TOCHIGI GUNMA BORDER     18K
J2005112203310034 043 331759 106 1414559 213 60     26V   521   8330E OFF HACHIJOJIMA ISLAND 14K
J2005112203330541 005 371633 011 1385281 022  81404405V   511   4132MID NIIGATA PREF         14K
J2005112203373391 017 425488 066 1435407 0751120213014V   511   1  8KUSHIRO REGION           22K
J2005112203400884 010 350167 024 1380807 023 183009103V   511   4157CENTRAL SHIZUOKA PREF    20K
J2005112203434811 010 323768 021 1294120 045  632088-2v   511   7282GOTO ISLANDS REGION       6K
J2005112203440336 008 355518 024 1405869 043 734106716V   511   3111E OFF IBARAKI PREF       20K
J2005112203495785 002 333002 008 1304650 010  80603903V   511   7261NE FUKUOKA PREF          16K
J2005112203505784 003 360994 010 1380217 011  92904503V   511   4147CENTRAL NAGANO PREF      17K
J2005112203560291 004 333701 011 1301514 013 125204108V   511   7262CENTRAL FUKUOKA PREF     18K
J2005112204104427 026 364051 062 1422103 126 19     27V   521   2 69E OFF FUKUSHIMA PREF     30K
J2005112204120635 007 371852 014 1385259 033 135504908V   511   4132MID NIIGATA PREF         13K
J2005112204122600 004 344557 011 1355735 012  93407107V   511   5184KYOTO OSAKA BORDER REG   18K
J2005112204152705 021 305683 057 1301895 1001413717719V   511   7298NEAR TANEGASHIMA ISLAND  17K
J2005112204212682 003 390350 010 1405790 013  91006823V   511   2 49SOUTHERN IWATE PREF      20K
J2005112204233048 033 415225 175 1421825 153 6960354      511   1 30S OFF URAKAWA             8K
J2005112204234749 032 380992 127 1444206 168 54     29V   521   8327FAR E OFF NORTH HONSHU   15K
J2005112204272433 004 323802 016 1304114 017  76708005V   511   7271SOUTHERN KUMAMOTO PREF   15K
J2005112204342901 022 243648 434 1215383 119 49     27v   521   8311TAIWAN REGION             7K
J2005112204363541 017 424581 049 1432892 0821057913909v   511   1  9TOKACHI REGION           14K
J2005112204552873 005 350484 013 1371679 017 383404021V   511   4161CENTRAL AICHI PREF       40K
J2005112205012967 022 381439 154 1444758 100 39     26v   521   8327FAR E OFF NORTH HONSHU    7K
J2005112205040711 004 332357 009 1304956 011  793057-3v   511   7262CENTRAL FUKUOKA PREF      8K
J2005112205063850 020 380369 100 1443927 082 38     29V   521   8327FAR E OFF NORTH HONSHU   13K
J2005112205084936 031 381938 211 1444251 121 36     26v   521   8327FAR E OFF NORTH HONSHU   10K
J2005112205091835 008 350469 017 1371715 027 387605301V   511   4161CENTRAL AICHI PREF       14K
J2005112205104117 004 341057 014 1350973 017  51805406V   511   5190NW WAKAYAMA PREF         11K
J2005112205113053 004 363164 018 1394074 018  47913313V   511   3 84NORTHERN TOCHIGI PREF    20K
J2005112205113780 003 322331 008 1310931 009 143804604V   511   7278NORTHERN MIYAZAKI PREF   18K
J2005112205132670 030 425649 115 1450930 139 852222213V   511   1 27OFF NEMURO PENINSULA     19K
J2005112205291176 006 350484 014 1371661 018 380804706V   511   4161CENTRAL AICHI PREF       28K
J2005112205292982 007 320466 018 1295341 031 110115611v   511   7283W OFF AMAKUSA ISLAND     16K
J2005112205340111 029 371176 056 1415692 129 265432819V   511   2 69E OFF FUKUSHIMA PREF     21K
J2005112205350549 005 320762 012 1292655 027  3     14V   521   7283W OFF AMAKUSA ISLAND     16K
J2005112205375388 025 323993 076 1411818 116 72     31V   521   8330E OFF HACHIJOJIMA ISLAND 17K
J2005112205395596 030 334314 052 1403471 200 51     23V   521   8330E OFF HACHIJOJIMA ISLAND 10K
J2005112205512525 016 425260 070 1450641 068 839013116V   511   1 27OFF NEMURO PENINSULA     24K
J2005112206044311 005 320541 016 1295383 027 114613410V   511   7283W OFF AMAKUSA ISLAND     17K
J2005112206123339 006 361719 015 1375632 022  82207900V   511   4147CENTRAL NAGANO PREF      19K
J2005112206151013 008 384884 020 1413738 040 703106211V   511   2 50NORTHERN MIYAGI PREF     28K
J2005112206182027 038 371092 130 1352304 1593738533832V   511   4168NW OFF HOKURIKU DISTRICT 51K
J2005112206350397 015 321991 032 1293097 046  608325      511   7283W OFF AMAKUSA ISLAND     10K
J2005112206383038 031 424121 102 1422794 122 899524208V   511   1 12HIDAKA REGION            13K
J2005112206391399 065 462773 340 1453168 591385     33V   571   8323SOUTHERN SEA OF OKHOTSK  15S
J2005112206445508 003 334397 012 1301383 010  71603414V   511   7281NW OFF KYUSHU            31K
J2005112206503577 019 353999 052 1400288 073 692416122V   511   3 93CENTRAL CHIBA PREF       40K
J2005112206534198 047 202029 224 1221494 439  0     43v   521   8341PHILIPPINE ISL REGION     7K
J2005112206562273 014 362197 032 1405800 083 471913122V   511   3111E OFF IBARAKI PREF       38K
J2005112206593040 007 371543 021 1384868 026 157706807V   511   4132MID NIIGATA PREF         14K
J2005112207002393 011 331789 015 1310206 029  92917801v   511   7280NORTHERN OITA PREF        8K
J2005112207082176 020 371911 054 1414518 108 411829625V   511   2 69E OFF FUKUSHIMA PREF     32K
J2005112207111522 004 342672 013 1314083 013  91506503v   511   6226YAMAGUCHI PREF           14K
J2005112207153176 004 345573 013 1365256 015 135306911V   511   4162MIKAWA BAY REGION        20K
J2005112207180904 015 412608 038 1411751 093 883611911V   511   1 17TSUGARU STRAIT REGION    13K
J2005112207181480 016 382527 050 1422074 076 276234111V   511   2 65E OFF MIYAGI PREF        14K
J2005112207221699 005 350500 013 1371674 018 377204412V   511   4161CENTRAL AICHI PREF       33K
J2005112207235362 004 332351 008 1304969 011  78205702v   511   7262CENTRAL FUKUOKA PREF      9K
J2005112207273669 005 372097 014 1385389 020 122806409V   511   4132MID NIIGATA PREF         14K
J2005112207290253 003 332352 006 1304984 011  80903901V   511   7262CENTRAL FUKUOKA PREF      8K
J2005112207355188 004 334213 014 1301420 014  46904112V   511   7281NW OFF KYUSHU            28K
J2005112207383324 020 400057 067 1433228 102 24     27V   521   2 63FAR E OFF SANRIKU        26K
J2005112207384619 004 313285 011 1301565 017  81411709v   511   7275SATSUMA PENINSULA REGION 11K
J2005112207431756 004 341220 013 1351745 017  47510308V   511   5190NW WAKAYAMA PREF         15K
J2005112207480895 014 314489 060 1291182 054  40034318v   511   7284SW OFF KYUSHU            12K
J2005112207564341 018 380551 070 1443374 092 55     31V   521   8327FAR E OFF NORTH HONSHU   23K
J2005112207583740 009 424530 031 1445330 053 460109819V   511   1 27OFF NEMURO PENINSULA     22K
J2005112208000348 031 414932 101 1434128 153 248630011V   511   1 29SE OFF ERIMOMISAKI       10K
J2005112208011504 004 344462 010 1332751 010 172504908V   511   6229OKAYAMA PREF             20K
J2005112208025454 018 243917 142 1250071 062 450619630V   511   7293NEAR MIYAKOJIMA ISLAND   10K
J2005112208103544 009 335189 024 1352341 028 450906807V   511   5191CENTRAL WAKAYAMA PREF    12K
J2005112208400032 004 352964 014 1355887 011 142904911V   511   5196NW SHIGA PREF            20K
J2005112208410760 021 355383 071 1393573 080 877917207V   511   3 89EASTERN SAITAMA PREF     11K
J2005112208435342 034 305635 095 1301820 1561425828918V   511   7298NEAR TANEGASHIMA ISLAND   9K
J2005112208444536 006 362106 012 1374180 020  65111504V   511   4143HIDA MOUNTAINS REGION     7K
J2005112208545201 080 464908 583 1535578 693 30     53V   631   8324KURILE ISLANDS REGION    25K
J2005112208590990 007 340569 020 1351974 018  67106101V   511   5190NW WAKAYAMA PREF          8K
J2005112209074273 013 390118 031 1422482 072 369515717V   511   2 62E OFF IWATE PREF         27K
J2005112209095197 028 324531 074 1411049 142 53     35V   521   8330E OFF HACHIJOJIMA ISLAND 19K
J2005112209141404 014 362543 034 1410227 086 454614328V   511   3111E OFF IBARAKI PREF       28K
J2005112209162390 021 380587 113 1443253 112 44     25V   521   8327FAR E OFF NORTH HONSHU   14K
J2005112209244729 003 334568 013 1300811 011 116004614V   511   7281NW OFF KYUSHU            29K
J2005112209270570 028 381270 152 1444557 134 32     28V   521   8327FAR E OFF NORTH HONSHU   15K
J2005112209395498 004 334736 009 1323157 016 409904307V   511   6242AKINADA SETONAIKAI       20K
J2005112209453749 037 351819 104 1391680 1541531730619V   511   3 97KANAGAWA PREF            22K
J2005112209473713 024 381048 144 1444751 106 46     28V   521   8327FAR E OFF NORTH HONSHU   11K
J2005112209534830 044 245522 197 1232470 068 35     18v   521   7289NW OFF ISHIGAKIJIMA IS    5K
J2005112210081601 030 304720 096 1323333 147 74     19V   521   7297E OFF TANEGASHIMA ISLAND  6K
J2005112210092274 010 362448 022 1410083 059 394010313V   511   3111E OFF IBARAKI PREF       15K
J2005112210104945 041 424055 128 1425761 161 948333309V   511   1 11HIDAKA MOUNTAINS REGION  11K
J2005112210124732 003 333000 009 1304683 011  87504305V   511   7261NE FUKUOKA PREF          15K
J2005112210205741 003 335855 012 1341608 015  62816611V   511   6231TOKUSHIMA PREF           20K
J2005112210395353 009 371446 023 1385452 023 108906409V   511   4132MID NIIGATA PREF         11K
J2005112210455539 006 350537 013 1354041 018  70208503V   511   5183MID KYOTO PREF           11K
J2005112210501592 009 412288 067 1421886 063 47     16V   521   2 60E OFF AOMORI PREF         9K
J2005112210532924 014 380909 068 1444428 065 45     29V   521   8327FAR E OFF NORTH HONSHU   17K
J2005112211182287 033 381938 183 1444116 159 39     26v   521   8327FAR E OFF NORTH HONSHU   11K
J2005112211224759 003 343417 009 1345985 017 102006412V   511   5205AWAJISHIMA ISLAND REGION 20K
J2005112211410270 050 435888 105 1451876 1711432641322V   511   1 23NEAR KUNASHIRI ISLAND    14K
J2005112211422352 005 340332 013 1311320 012 143704506v   511   6226YAMAGUCHI PREF           12K
J2005112211464778 019 244919 143 1232280 046 3685370      511   7289NW OFF ISHIGAKIJIMA IS    6K
J2005112211541604 017 312868 054 1302905 0821591013925V   511   7275SATSUMA PENINSULA REGION 22K
J2005112211562572 023 430980 081 1471980 127 49     38V   521   1 26E OFF HOKKAIDO           32K
J2005112212025680 024 381481 095 1443903 124 54     38V   521   8327FAR E OFF NORTH HONSHU   26K
J2005112212104882 012 312256 039 1305644 034 639809312V   511   7276OSUMI PENINSULA REGION   13K
J2005112212170842 061 323848 258 1391770 1702429643832V   511   3105NEAR HACHIJOJIMA ISLAND  36K
J2005112212244639 003 363523 011 1391892 012  58408709V   511   3 83TOCHIGI GUNMA BORDER     20K
J2005112212261749 003 323926 009 1304441 012 122504527V   5111  7269NW KUMAMOTO PREF         38K
J2005112212275571 003 333947 009 1301916 008  94903214V   511   7262CENTRAL FUKUOKA PREF     31K
J2005112212281857 021 380907 093 1443384 102 32     30V   521   8327FAR E OFF NORTH HONSHU   18K
J2005112212424894 016 431840 039 1415057 061 125921405v   511   1 13ISHIKARI DEPRESSION       9K
J2005112212464750 003 334580 013 1300800 011 120004609V   511   7281NW OFF KYUSHU            24K
J2005112212465045 006 341650 011 1320188 017 141806503V   511   6226YAMAGUCHI PREF           13K
J2005112212471080 002 335781 006 1352003 008  482077-1v   511   5191CENTRAL WAKAYAMA PREF     9K
J2005112212514285 034 242726 702 1221699 173 71           571   8311TAIWAN REGION             6S
J2005112213043409 023 360969 075 1392930 112 871715909V   511   3 89EASTERN SAITAMA PREF     18K
J2005112213044526 025 360856 079 1392880 127 865617311V   511   3 89EASTERN SAITAMA PREF     20K
J2005112213165362 024 381179 115 1443890 113 28     28V   521   8327FAR E OFF NORTH HONSHU   15K
J2005112213232472 021 420104 088 1423220 081 644818231V   511   1 30S OFF URAKAWA            37K
J2005112213315320 006 322520 012 1313310 018 174905804V   511   7278NORTHERN MIYAZAKI PREF   15K
J2005112213414188 030 364458 059 1421698 143 14     20V   521   2 69E OFF FUKUSHIMA PREF     15K
J2005112213480882 020 331489 078 1370290 057 478831320V   511   5208SE OFF KII PENINSULA     25K
J2005112213585893 003 344520 007 1322655 009 204303416V   511   6224SHIMANE HIROSHIMA BORDER 20K
J2005112213592063 021 432366 070 1451308 094 871116313V   511   1  6NEMURO REGION            15K
J2005112214053803 028 432257 110 1464500 142 359924835V   511   1 27OFF NEMURO PENINSULA     25K
J2005112214061773 032 344189 125 1403784 104 569428112V   511   3108SE OFF BOSO PENINSULA     9K
J2005112214062187 017 393365 046 1421557 111 550213206V   511   2 62E OFF IWATE PREF         15K
J2005112214140888 003 341167 008 1312884 007 165703808V   511   6226YAMAGUCHI PREF           17K
J2005112214182928 015 333825 022 1341203 039 101315900V   511   6231TOKUSHIMA PREF            9K
J2005112214291541 032 245121 135 1232370 042 26     20V   521   7289NW OFF ISHIGAKIJIMA IS    6K
